id,name,restaurant_id,created_at,updated_at
9874,"Паста и ризотто",879,"2017-12-07 00:27:55.961783","2017-12-07 00:27:55.961783"
9875,"Пицца",879,"2017-12-07 00:27:55.973014","2017-12-07 00:27:55.973014"
9876,"Горячие роллы",879,"2017-12-07 00:27:55.986241","2017-12-07 00:27:55.986241"
9877,"Роллы",879,"2017-12-07 00:27:55.990636","2017-12-07 00:27:55.990636"
9878,"Сеты",879,"2017-12-07 00:27:56.006389","2017-12-07 00:27:56.006389"
9879,"Десерты",879,"2017-12-07 00:27:56.010556","2017-12-07 00:27:56.010556"
9880,"Хлеб",879,"2017-12-07 00:27:56.038819","2017-12-07 00:27:56.038819"
9881,"Безалкогольные коктейли",879,"2017-12-07 00:27:56.053708","2017-12-07 00:27:56.053708"
9882,"Закуски к вину",879,"2017-12-07 00:27:56.063421","2017-12-07 00:27:56.063421"
9883,"Холодные закуски",880,"2017-12-07 00:27:56.080938","2017-12-07 00:27:56.080938"
9884,"Горячие закуски",880,"2017-12-07 00:27:56.098822","2017-12-07 00:27:56.098822"
9885,"Салаты",880,"2017-12-07 00:27:56.109583","2017-12-07 00:27:56.109583"
9886,"Супы",880,"2017-12-07 00:27:56.132399","2017-12-07 00:27:56.132399"
9887,"Горячие блюда",880,"2017-12-07 00:27:56.141607","2017-12-07 00:27:56.141607"
9888,"Гарниры",880,"2017-12-07 00:27:56.190014","2017-12-07 00:27:56.190014"
9889,"Пицца",880,"2017-12-07 00:27:56.202744","2017-12-07 00:27:56.202744"
9890,"Паста",880,"2017-12-07 00:27:56.250770","2017-12-07 00:27:56.250770"
9891,"Хлеб",880,"2017-12-07 00:27:56.258559","2017-12-07 00:27:56.258559"
9892,"Десерты",880,"2017-12-07 00:27:56.268027","2017-12-07 00:27:56.268027"
9893,"Мороженое",880,"2017-12-07 00:27:56.276748","2017-12-07 00:27:56.276748"
9894,"Напитки",880,"2017-12-07 00:27:56.284713","2017-12-07 00:27:56.284713"
9895,"Холодные закуски",881,"2017-12-07 00:27:56.308440","2017-12-07 00:27:56.308440"
9896,"Горячие закуски",881,"2017-12-07 00:27:56.357141","2017-12-07 00:27:56.357141"
9897,"Салаты",881,"2017-12-07 00:27:56.365574","2017-12-07 00:27:56.365574"
9898,"Блюда из рыбы",881,"2017-12-07 00:27:56.400950","2017-12-07 00:27:56.400950"
9899,"Блюда из мяса",881,"2017-12-07 00:27:56.405460","2017-12-07 00:27:56.405460"
9900,"Гарниры",881,"2017-12-07 00:27:56.422882","2017-12-07 00:27:56.422882"
9901,"Хлеб",881,"2017-12-07 00:27:56.427053","2017-12-07 00:27:56.427053"
9902,"Сладкие блюда",881,"2017-12-07 00:27:56.429646","2017-12-07 00:27:56.429646"
9903,"Салаты",882,"2017-12-07 00:27:56.447887","2017-12-07 00:27:56.447887"
9904,"Закуски",882,"2017-12-07 00:27:56.471085","2017-12-07 00:27:56.471085"
9905,"Горячие закуски",882,"2017-12-07 00:27:56.476720","2017-12-07 00:27:56.476720"
9906,"Супы",882,"2017-12-07 00:27:56.481118","2017-12-07 00:27:56.481118"
9907,"Горячие блюда",882,"2017-12-07 00:27:56.489235","2017-12-07 00:27:56.489235"
9908,"Гарниры",882,"2017-12-07 00:27:56.506402","2017-12-07 00:27:56.506402"
9909,"Пиццы",882,"2017-12-07 00:27:56.511314","2017-12-07 00:27:56.511314"
9910,"Пиццы на толстом тесте",882,"2017-12-07 00:27:56.529086","2017-12-07 00:27:56.529086"
9911,"Драники",882,"2017-12-07 00:27:56.552315","2017-12-07 00:27:56.552315"
9912,"Соусы",882,"2017-12-07 00:27:56.559258","2017-12-07 00:27:56.559258"
9913,"Блинчики",882,"2017-12-07 00:27:56.564284","2017-12-07 00:27:56.564284"
9914,"Десерты",882,"2017-12-07 00:27:56.576475","2017-12-07 00:27:56.576475"
9915,"Хлеб",882,"2017-12-07 00:27:56.596048","2017-12-07 00:27:56.596048"
9916,"Горячие напитки",882,"2017-12-07 00:27:56.605987","2017-12-07 00:27:56.605987"
9917,"Напитки",882,"2017-12-07 00:27:56.634699","2017-12-07 00:27:56.634699"
9918,"Молочные коктейли",882,"2017-12-07 00:27:56.642818","2017-12-07 00:27:56.642818"
9919,"Коктейли",882,"2017-12-07 00:27:56.654136","2017-12-07 00:27:56.654136"
9920,"Закуски к пиву",882,"2017-12-07 00:27:56.670982","2017-12-07 00:27:56.670982"
9921,"Блюда белорусской кухни",883,"2017-12-07 00:27:56.695875","2017-12-07 00:27:56.695875"
9922,"Холодные закуски",883,"2017-12-07 00:27:56.707725","2017-12-07 00:27:56.707725"
9923,"Горячие закуски",883,"2017-12-07 00:27:56.794498","2017-12-07 00:27:56.794498"
9924,"Салаты",883,"2017-12-07 00:27:56.809128","2017-12-07 00:27:56.809128"
9925,"Супы",883,"2017-12-07 00:27:56.859921","2017-12-07 00:27:56.859921"
9926,"Горячие блюда из рыбы",883,"2017-12-07 00:27:56.866223","2017-12-07 00:27:56.866223"
9927,"Горячие блюда из мяса",883,"2017-12-07 00:27:56.891106","2017-12-07 00:27:56.891106"
9928,"Деликатесные пряности из сливочного масла",883,"2017-12-07 00:27:56.937209","2017-12-07 00:27:56.937209"
9929,"Гарниры",883,"2017-12-07 00:27:56.945964","2017-12-07 00:27:56.945964"
9930,"Соусы",883,"2017-12-07 00:27:56.970346","2017-12-07 00:27:56.970346"
9931,"Пиццы (по предварительному заказу)",883,"2017-12-07 00:27:56.998168","2017-12-07 00:27:56.998168"
9932,"Десерты",883,"2017-12-07 00:27:57.002974","2017-12-07 00:27:57.002974"
9933,"Хлеб",883,"2017-12-07 00:27:57.012931","2017-12-07 00:27:57.012931"
9934,"Мороженое",883,"2017-12-07 00:27:57.023344","2017-12-07 00:27:57.023344"
9935,"Шоколад",883,"2017-12-07 00:27:57.040565","2017-12-07 00:27:57.040565"
9936,"Горячие напитки",883,"2017-12-07 00:27:57.044885","2017-12-07 00:27:57.044885"
9937,"Холодные напитки",883,"2017-12-07 00:27:57.058600","2017-12-07 00:27:57.058600"
9938,"Холодные закуски",884,"2017-12-07 00:27:57.073175","2017-12-07 00:27:57.073175"
9939,"Салаты",884,"2017-12-07 00:27:57.083276","2017-12-07 00:27:57.083276"
9940,"Горячие закуски",884,"2017-12-07 00:27:57.193405","2017-12-07 00:27:57.193405"
9941,"Супы",884,"2017-12-07 00:27:57.200593","2017-12-07 00:27:57.200593"
9942,"Итальянская кухня",884,"2017-12-07 00:27:57.211424","2017-12-07 00:27:57.211424"
9943,"Белорусская кухня",884,"2017-12-07 00:27:57.225255","2017-12-07 00:27:57.225255"
9944,"Пицца",884,"2017-12-07 00:27:57.233966","2017-12-07 00:27:57.233966"
9945,"Закрытые пиццы",884,"2017-12-07 00:27:57.262856","2017-12-07 00:27:57.262856"
9946,"Горячие блюда",884,"2017-12-07 00:27:57.274843","2017-12-07 00:27:57.274843"
9947,"Гарниры",884,"2017-12-07 00:27:57.295450","2017-12-07 00:27:57.295450"
9948,"Соусы",884,"2017-12-07 00:27:57.305190","2017-12-07 00:27:57.305190"
9949,"Хлеб",884,"2017-12-07 00:27:57.323595","2017-12-07 00:27:57.323595"
9950,"Десерты",884,"2017-12-07 00:27:57.329013","2017-12-07 00:27:57.329013"
9951,"Холодные напитки",884,"2017-12-07 00:27:57.334808","2017-12-07 00:27:57.334808"
9952,"Закуски к пиву",884,"2017-12-07 00:27:57.345633","2017-12-07 00:27:57.345633"
9953,"Суши-сеты",885,"2017-12-07 00:27:57.360962","2017-12-07 00:27:57.360962"
9954,"Доставка роллов",885,"2017-12-07 00:27:57.390875","2017-12-07 00:27:57.390875"
9955,"Горячие роллы",885,"2017-12-07 00:27:57.407416","2017-12-07 00:27:57.407416"
9956,"Хосомаки",885,"2017-12-07 00:27:57.422026","2017-12-07 00:27:57.422026"
9957,"Тамаго маки",885,"2017-12-07 00:27:57.440987","2017-12-07 00:27:57.440987"
9958,"Урамаки",885,"2017-12-07 00:27:57.455545","2017-12-07 00:27:57.455545"
9959,"Нигири",885,"2017-12-07 00:27:57.519756","2017-12-07 00:27:57.519756"
9960,"Гунканы",885,"2017-12-07 00:27:57.534898","2017-12-07 00:27:57.534898"
9961,"Японский гарнир",885,"2017-12-07 00:27:57.552643","2017-12-07 00:27:57.552643"
9962,"Соусы",885,"2017-12-07 00:27:57.562729","2017-12-07 00:27:57.562729"
9963,"Десерты",885,"2017-12-07 00:27:57.575053","2017-12-07 00:27:57.575053"
9964,"Салаты",885,"2017-12-07 00:27:57.578755","2017-12-07 00:27:57.578755"
9965,"Напитки",885,"2017-12-07 00:27:57.581461","2017-12-07 00:27:57.581461"
9966,"Салаты",886,"2017-12-07 00:27:57.602215","2017-12-07 00:27:57.602215"
9967,"Супы",886,"2017-12-07 00:27:57.614285","2017-12-07 00:27:57.614285"
9968,"Горячие блюда",886,"2017-12-07 00:27:57.620253","2017-12-07 00:27:57.620253"
9969,"Гарниры",886,"2017-12-07 00:27:57.642279","2017-12-07 00:27:57.642279"
9970,"Паста",886,"2017-12-07 00:27:57.652838","2017-12-07 00:27:57.652838"
9971,"Пицца",886,"2017-12-07 00:27:57.663468","2017-12-07 00:27:57.663468"
9972,Buff-Burger,886,"2017-12-07 00:27:57.681053","2017-12-07 00:27:57.681053"
9973,"Соусы",886,"2017-12-07 00:27:57.688385","2017-12-07 00:27:57.688385"
9974,"Десерты",886,"2017-12-07 00:27:57.697242","2017-12-07 00:27:57.697242"
9975,"Выпечка",886,"2017-12-07 00:27:57.707561","2017-12-07 00:27:57.707561"
9976,"Мороженое",886,"2017-12-07 00:27:57.714689","2017-12-07 00:27:57.714689"
9977,"Хлеб",886,"2017-12-07 00:27:57.726345","2017-12-07 00:27:57.726345"
9978,"Кофе и какао",886,"2017-12-07 00:27:57.729640","2017-12-07 00:27:57.729640"
9979,"Чай",886,"2017-12-07 00:27:57.775175","2017-12-07 00:27:57.775175"
9980,"Напитки",886,"2017-12-07 00:27:57.783392","2017-12-07 00:27:57.783392"
9981,"Смузи",886,"2017-12-07 00:27:57.798067","2017-12-07 00:27:57.798067"
9982,"Холодные закуски",887,"2017-12-07 00:27:57.820863","2017-12-07 00:27:57.820863"
9983,"Горячие закуски",887,"2017-12-07 00:27:57.847209","2017-12-07 00:27:57.847209"
9984,"Салаты",887,"2017-12-07 00:27:57.860163","2017-12-07 00:27:57.860163"
9985,"Супы",887,"2017-12-07 00:27:57.883283","2017-12-07 00:27:57.883283"
9986,"Горячие блюда",887,"2017-12-07 00:27:57.893712","2017-12-07 00:27:57.893712"
9987,"Гарниры",887,"2017-12-07 00:27:57.940389","2017-12-07 00:27:57.940389"
9988,"Пиццы",887,"2017-12-07 00:27:57.954657","2017-12-07 00:27:57.954657"
9989,"Хлеб",887,"2017-12-07 00:27:57.968441","2017-12-07 00:27:57.968441"
9990,"Десерты",887,"2017-12-07 00:27:57.972454","2017-12-07 00:27:57.972454"
9991,"Фрукты",887,"2017-12-07 00:27:57.996439","2017-12-07 00:27:57.996439"
9992,"Горячие напитки",887,"2017-12-07 00:27:58.008910","2017-12-07 00:27:58.008910"
9993,"Коктейли",887,"2017-12-07 00:27:58.033339","2017-12-07 00:27:58.033339"
9994,"Холодные напитки",887,"2017-12-07 00:27:58.043848","2017-12-07 00:27:58.043848"
9995,"Закуски к пиву",887,"2017-12-07 00:27:58.053726","2017-12-07 00:27:58.053726"
9996,"Блюда белорусской кухни",888,"2017-12-07 00:27:58.074157","2017-12-07 00:27:58.074157"
9997,"Холодные закуски",888,"2017-12-07 00:27:58.091077","2017-12-07 00:27:58.091077"
9998,"Горячие закуски",888,"2017-12-07 00:27:58.126320","2017-12-07 00:27:58.126320"
9999,"Салаты",888,"2017-12-07 00:27:58.128428","2017-12-07 00:27:58.128428"
10000,"Супы",888,"2017-12-07 00:27:58.144766","2017-12-07 00:27:58.144766"
10001,"Горячие блюда",888,"2017-12-07 00:27:58.154291","2017-12-07 00:27:58.154291"
10002,"Гарниры",888,"2017-12-07 00:27:58.195705","2017-12-07 00:27:58.195705"
10003,"Пицца",888,"2017-12-07 00:27:58.208511","2017-12-07 00:27:58.208511"
10004,"Соусы",888,"2017-12-07 00:27:58.219402","2017-12-07 00:27:58.219402"
10005,"Десерты",888,"2017-12-07 00:27:58.236195","2017-12-07 00:27:58.236195"
10006,"Фрукты",888,"2017-12-07 00:27:58.262327","2017-12-07 00:27:58.262327"
10007,"Хлеб",888,"2017-12-07 00:27:58.275300","2017-12-07 00:27:58.275300"
10008,"Чай",888,"2017-12-07 00:27:58.285666","2017-12-07 00:27:58.285666"
10009,"Коктейли",888,"2017-12-07 00:27:58.293065","2017-12-07 00:27:58.293065"
10010,"Фреши",888,"2017-12-07 00:27:58.312345","2017-12-07 00:27:58.312345"
10011,"Закуски к пиву",888,"2017-12-07 00:27:58.320861","2017-12-07 00:27:58.320861"
10012,"Закуски",889,"2017-12-07 00:27:58.348437","2017-12-07 00:27:58.348437"
10013,"Горячие закуски",889,"2017-12-07 00:27:58.359053","2017-12-07 00:27:58.359053"
10014,"Салаты",889,"2017-12-07 00:27:58.370333","2017-12-07 00:27:58.370333"
10015,"Супы",889,"2017-12-07 00:27:58.383204","2017-12-07 00:27:58.383204"
10016,"Паста и равиоли",889,"2017-12-07 00:27:58.392156","2017-12-07 00:27:58.392156"
10017,"Горячие блюда",889,"2017-12-07 00:27:58.409445","2017-12-07 00:27:58.409445"
10018,"Хлеб",889,"2017-12-07 00:27:58.430968","2017-12-07 00:27:58.430968"
10019,"Десерты",889,"2017-12-07 00:27:58.434426","2017-12-07 00:27:58.434426"
10020,"Горячие напитки",889,"2017-12-07 00:27:58.468881","2017-12-07 00:27:58.468881"
10021,"Коктейли",889,"2017-12-07 00:27:58.528131","2017-12-07 00:27:58.528131"
10022,"Смузи",889,"2017-12-07 00:27:58.540230","2017-12-07 00:27:58.540230"
10023,"Напитки",889,"2017-12-07 00:27:58.553958","2017-12-07 00:27:58.553958"
10024,"Белорусская кухня",890,"2017-12-07 00:27:58.578292","2017-12-07 00:27:58.578292"
10025,"Холодные закуски",890,"2017-12-07 00:27:58.588262","2017-12-07 00:27:58.588262"
10026,"Горячие закуски",890,"2017-12-07 00:27:58.602973","2017-12-07 00:27:58.602973"
10027,"Салаты",890,"2017-12-07 00:27:58.610290","2017-12-07 00:27:58.610290"
10028,"Рыбные блюда",890,"2017-12-07 00:27:58.633158","2017-12-07 00:27:58.633158"
10029,"Блюда из птицы",890,"2017-12-07 00:27:58.640213","2017-12-07 00:27:58.640213"
10030,"Блюда из свинины",890,"2017-12-07 00:27:58.649105","2017-12-07 00:27:58.649105"
10031,"Блюда из овощей",890,"2017-12-07 00:27:58.664232","2017-12-07 00:27:58.664232"
10032,"Гарниры",890,"2017-12-07 00:27:58.668677","2017-12-07 00:27:58.668677"
10033,"Пицца",890,"2017-12-07 00:27:58.682160","2017-12-07 00:27:58.682160"
10034,"Соусы",890,"2017-12-07 00:27:58.696248","2017-12-07 00:27:58.696248"
10035,"Хлеб",890,"2017-12-07 00:27:58.709135","2017-12-07 00:27:58.709135"
10036,"Десерты",890,"2017-12-07 00:27:58.714507","2017-12-07 00:27:58.714507"
10037,"Наполнители к мороженому",890,"2017-12-07 00:27:58.735355","2017-12-07 00:27:58.735355"
10038,"Закуски к пиву",890,"2017-12-07 00:27:58.745460","2017-12-07 00:27:58.745460"
10039,"Фирменные блюда",891,"2017-12-07 00:27:58.764799","2017-12-07 00:27:58.764799"
10040,"Холодные закуски",891,"2017-12-07 00:27:58.781278","2017-12-07 00:27:58.781278"
10041,"Горячие закуски",891,"2017-12-07 00:27:58.793963","2017-12-07 00:27:58.793963"
10042,"Салаты",891,"2017-12-07 00:27:58.804645","2017-12-07 00:27:58.804645"
10043,"Супы",891,"2017-12-07 00:27:58.829652","2017-12-07 00:27:58.829652"
10044,"Горячие блюда из рыбы",891,"2017-12-07 00:27:58.834750","2017-12-07 00:27:58.834750"
10045,"Горячие блюда из мяса",891,"2017-12-07 00:27:58.839329","2017-12-07 00:27:58.839329"
10046,"Горячие блюда из птицы",891,"2017-12-07 00:27:58.849793","2017-12-07 00:27:58.849793"
10047,"Гарниры",891,"2017-12-07 00:27:58.858516","2017-12-07 00:27:58.858516"
10048,"Пицца",891,"2017-12-07 00:27:58.873179","2017-12-07 00:27:58.873179"
10049,"Соусы",891,"2017-12-07 00:27:58.883801","2017-12-07 00:27:58.883801"
10050,"Десерты",891,"2017-12-07 00:27:58.892460","2017-12-07 00:27:58.892460"
10051,"Хлеб",891,"2017-12-07 00:27:58.898268","2017-12-07 00:27:58.898268"
10052,"Аперитивы",892,"2017-12-07 00:27:58.904139","2017-12-07 00:27:58.904139"
10053,"Брускетты",892,"2017-12-07 00:27:58.911991","2017-12-07 00:27:58.911991"
10054,"Салаты",892,"2017-12-07 00:27:58.924450","2017-12-07 00:27:58.924450"
10055,"Горячие блюда",892,"2017-12-07 00:27:58.935469","2017-12-07 00:27:58.935469"
10056,"Десерты",892,"2017-12-07 00:27:58.951257","2017-12-07 00:27:58.951257"
10057,"Горячие напитки",892,"2017-12-07 00:27:58.960255","2017-12-07 00:27:58.960255"
10058,"Холодные напитки",892,"2017-12-07 00:27:58.974683","2017-12-07 00:27:58.974683"
10059,"Шоколад",892,"2017-12-07 00:27:58.988815","2017-12-07 00:27:58.988815"
10060,"Десерты",893,"2017-12-07 00:27:58.998189","2017-12-07 00:27:58.998189"
10061,"Вафли",893,"2017-12-07 00:27:59.042354","2017-12-07 00:27:59.042354"
10062,"Горячие напитки",893,"2017-12-07 00:27:59.062708","2017-12-07 00:27:59.062708"
10063,"Напитки",893,"2017-12-07 00:27:59.090355","2017-12-07 00:27:59.090355"
10064,"Холодные закуски",894,"2017-12-07 00:27:59.132638","2017-12-07 00:27:59.132638"
10065,"Салаты",894,"2017-12-07 00:27:59.157512","2017-12-07 00:27:59.157512"
10066,"Горячие закуски",894,"2017-12-07 00:27:59.173787","2017-12-07 00:27:59.173787"
10067,"Супы",894,"2017-12-07 00:27:59.180362","2017-12-07 00:27:59.180362"
10068,"Горячие блюда",894,"2017-12-07 00:27:59.187446","2017-12-07 00:27:59.187446"
10069,"Паста и ризотто",894,"2017-12-07 00:27:59.207297","2017-12-07 00:27:59.207297"
10070,"Гарниры",894,"2017-12-07 00:27:59.217891","2017-12-07 00:27:59.217891"
10071,"Соусы",894,"2017-12-07 00:27:59.228468","2017-12-07 00:27:59.228468"
10072,"Хлеб",894,"2017-12-07 00:27:59.236193","2017-12-07 00:27:59.236193"
10073,"Фрукты",894,"2017-12-07 00:27:59.240812","2017-12-07 00:27:59.240812"
10074,"Десерты",894,"2017-12-07 00:27:59.244331","2017-12-07 00:27:59.244331"
10075,"Мороженое",894,"2017-12-07 00:27:59.256489","2017-12-07 00:27:59.256489"
10076,"Молочные коктейли",894,"2017-12-07 00:27:59.264368","2017-12-07 00:27:59.264368"
10077,"Фреши",894,"2017-12-07 00:27:59.269485","2017-12-07 00:27:59.269485"
10078,"Горячие напитки",894,"2017-12-07 00:27:59.280983","2017-12-07 00:27:59.280983"
10079,"Холодные напитки",894,"2017-12-07 00:27:59.304602","2017-12-07 00:27:59.304602"
10080,"Сэндвичи",895,"2017-12-07 00:27:59.324862","2017-12-07 00:27:59.324862"
10081,"Доставка роллов",895,"2017-12-07 00:27:59.358514","2017-12-07 00:27:59.358514"
10082,"Закуски",895,"2017-12-07 00:27:59.366351","2017-12-07 00:27:59.366351"
10083,"Салаты",895,"2017-12-07 00:27:59.376745","2017-12-07 00:27:59.376745"
10084,"Гарниры",895,"2017-12-07 00:27:59.380253","2017-12-07 00:27:59.380253"
10085,"Соусы",895,"2017-12-07 00:27:59.382908","2017-12-07 00:27:59.382908"
10086,"Десерты",895,"2017-12-07 00:27:59.392318","2017-12-07 00:27:59.392318"
10087,"Холодные напитки",895,"2017-12-07 00:27:59.401104","2017-12-07 00:27:59.401104"
10088,"Суши-сеты",896,"2017-12-07 00:27:59.426844","2017-12-07 00:27:59.426844"
10089,"Урамаки",896,"2017-12-07 00:27:59.433044","2017-12-07 00:27:59.433044"
10090,"Футомаки",896,"2017-12-07 00:27:59.450990","2017-12-07 00:27:59.450990"
10091,"Нигири",896,"2017-12-07 00:27:59.459809","2017-12-07 00:27:59.459809"
10092,"Гунканы",896,"2017-12-07 00:27:59.468509","2017-12-07 00:27:59.468509"
10093,"Хосомаки",896,"2017-12-07 00:27:59.479978","2017-12-07 00:27:59.479978"
10094,"Горячие роллы",896,"2017-12-07 00:27:59.490361","2017-12-07 00:27:59.490361"
10095,"Лапша",896,"2017-12-07 00:27:59.494883","2017-12-07 00:27:59.494883"
10096,"Чукка-салат",896,"2017-12-07 00:27:59.499515","2017-12-07 00:27:59.499515"
10097,"Японский гарнир",896,"2017-12-07 00:27:59.502296","2017-12-07 00:27:59.502296"
10098,"Холодные закуски",897,"2017-12-07 00:27:59.514323","2017-12-07 00:27:59.514323"
10099,"Салаты",897,"2017-12-07 00:27:59.532693","2017-12-07 00:27:59.532693"
10100,"Супы",897,"2017-12-07 00:27:59.545203","2017-12-07 00:27:59.545203"
10101,"Горячие блюда",897,"2017-12-07 00:27:59.554957","2017-12-07 00:27:59.554957"
10102,"Блины",897,"2017-12-07 00:27:59.591192","2017-12-07 00:27:59.591192"
10103,"Гарниры",897,"2017-12-07 00:27:59.605727","2017-12-07 00:27:59.605727"
10104,"Мороженое",897,"2017-12-07 00:27:59.614888","2017-12-07 00:27:59.614888"
10105,"Коктейли",897,"2017-12-07 00:27:59.623787","2017-12-07 00:27:59.623787"
10106,"Горячие напитки",897,"2017-12-07 00:27:59.631988","2017-12-07 00:27:59.631988"
10107,"Пиццы",898,"2017-12-07 00:27:59.646851","2017-12-07 00:27:59.646851"
10108,"Пиццы на толстом тесте",898,"2017-12-07 00:27:59.717661","2017-12-07 00:27:59.717661"
10109,"Закуски",898,"2017-12-07 00:27:59.729062","2017-12-07 00:27:59.729062"
10110,"Салаты",898,"2017-12-07 00:27:59.738334","2017-12-07 00:27:59.738334"
10111,"Супы",898,"2017-12-07 00:27:59.755846","2017-12-07 00:27:59.755846"
10112,"Горячие блюда",898,"2017-12-07 00:27:59.761953","2017-12-07 00:27:59.761953"
10113,"Десерты",898,"2017-12-07 00:27:59.779905","2017-12-07 00:27:59.779905"
10114,"Запеканки",898,"2017-12-07 00:27:59.796984","2017-12-07 00:27:59.796984"
10115,"Мороженое",898,"2017-12-07 00:27:59.806744","2017-12-07 00:27:59.806744"
10116,"Молочные коктейли",898,"2017-12-07 00:27:59.816660","2017-12-07 00:27:59.816660"
10117,"Добавки",898,"2017-12-07 00:27:59.832908","2017-12-07 00:27:59.832908"
10118,"Блюда белорусской кухни",899,"2017-12-07 00:27:59.880591","2017-12-07 00:27:59.880591"
10119,"Холодные закуски",899,"2017-12-07 00:27:59.891611","2017-12-07 00:27:59.891611"
10120,"Горячие закуски",899,"2017-12-07 00:27:59.915648","2017-12-07 00:27:59.915648"
10121,"Салаты",899,"2017-12-07 00:27:59.923788","2017-12-07 00:27:59.923788"
10122,"Супы",899,"2017-12-07 00:27:59.936505","2017-12-07 00:27:59.936505"
10123,"Горячие блюда",899,"2017-12-07 00:27:59.943172","2017-12-07 00:27:59.943172"
10124,"Гриль",899,"2017-12-07 00:27:59.959853","2017-12-07 00:27:59.959853"
10125,"Барбекю",899,"2017-12-07 00:27:59.976502","2017-12-07 00:27:59.976502"
10126,"Гарниры",899,"2017-12-07 00:27:59.991094","2017-12-07 00:27:59.991094"
10127,"Гарниры",899,"2017-12-07 00:27:59.998691","2017-12-07 00:27:59.998691"
10128,"Пиццы",899,"2017-12-07 00:28:00.009648","2017-12-07 00:28:00.009648"
10129,"Бургеры",899,"2017-12-07 00:28:00.037639","2017-12-07 00:28:00.037639"
10130,"Соусы",899,"2017-12-07 00:28:00.042343","2017-12-07 00:28:00.042343"
10131,"Блинчики",899,"2017-12-07 00:28:00.058435","2017-12-07 00:28:00.058435"
10132,"Десерты",899,"2017-12-07 00:28:00.078337","2017-12-07 00:28:00.078337"
10133,"Мороженое",899,"2017-12-07 00:28:00.094638","2017-12-07 00:28:00.094638"
10134,"Фрукты",899,"2017-12-07 00:28:00.105943","2017-12-07 00:28:00.105943"
10135,"Хлеб",899,"2017-12-07 00:28:00.127354","2017-12-07 00:28:00.127354"
10136,"Коктейли и смузи",899,"2017-12-07 00:28:00.136685","2017-12-07 00:28:00.136685"
10137,"Фреши",899,"2017-12-07 00:28:00.158223","2017-12-07 00:28:00.158223"
10138,"Напитки",899,"2017-12-07 00:28:00.165807","2017-12-07 00:28:00.165807"
10139,"Закуски к пиву",899,"2017-12-07 00:28:00.178589","2017-12-07 00:28:00.178589"
10140,"Блюда азербайджанской кухни",900,"2017-12-07 00:28:00.192180","2017-12-07 00:28:00.192180"
10141,"Холодные закуски",900,"2017-12-07 00:28:00.201253","2017-12-07 00:28:00.201253"
10142,"Горячие закуски",900,"2017-12-07 00:28:00.208234","2017-12-07 00:28:00.208234"
10143,"Салаты",900,"2017-12-07 00:28:00.219363","2017-12-07 00:28:00.219363"
10144,"Супы",900,"2017-12-07 00:28:00.231633","2017-12-07 00:28:00.231633"
10145,"Горячие блюда",900,"2017-12-07 00:28:00.240786","2017-12-07 00:28:00.240786"
10146,"Шашлыки",900,"2017-12-07 00:28:00.266781","2017-12-07 00:28:00.266781"
10147,"Гарниры",900,"2017-12-07 00:28:00.277186","2017-12-07 00:28:00.277186"
10148,"Соусы",900,"2017-12-07 00:28:00.287453","2017-12-07 00:28:00.287453"
10149,"Десерты",900,"2017-12-07 00:28:00.292944","2017-12-07 00:28:00.292944"
10150,"Хлеб",900,"2017-12-07 00:28:00.301003","2017-12-07 00:28:00.301003"
10151,"Горячие напитки",900,"2017-12-07 00:28:00.306748","2017-12-07 00:28:00.306748"
10152,"Напитки",900,"2017-12-07 00:28:00.321482","2017-12-07 00:28:00.321482"
10153,"Салаты",901,"2017-12-07 00:28:00.331544","2017-12-07 00:28:00.331544"
10154,"Сеты",901,"2017-12-07 00:28:00.336541","2017-12-07 00:28:00.336541"
10155,"Доставка роллов",901,"2017-12-07 00:28:00.356707","2017-12-07 00:28:00.356707"
10156,"Гриль и фрай роллы",901,"2017-12-07 00:28:00.417262","2017-12-07 00:28:00.417262"
10157,"Японский гарнир",901,"2017-12-07 00:28:00.433930","2017-12-07 00:28:00.433930"
10158,"Холодные закуски",902,"2017-12-07 00:28:00.448342","2017-12-07 00:28:00.448342"
10159,"Салаты",902,"2017-12-07 00:28:00.453548","2017-12-07 00:28:00.453548"
10160,"Супы",902,"2017-12-07 00:28:00.465152","2017-12-07 00:28:00.465152"
10161,"Горячие блюда",902,"2017-12-07 00:28:00.474178","2017-12-07 00:28:00.474178"
10162,"Картофель",902,"2017-12-07 00:28:00.485768","2017-12-07 00:28:00.485768"
10163,"Паста",902,"2017-12-07 00:28:00.489376","2017-12-07 00:28:00.489376"
10164,"Пиццы",902,"2017-12-07 00:28:00.494254","2017-12-07 00:28:00.494254"
10165,"Блинчики",902,"2017-12-07 00:28:00.533587","2017-12-07 00:28:00.533587"
10166,"Бургеры",902,"2017-12-07 00:28:00.538510","2017-12-07 00:28:00.538510"
10167,"Роллы",902,"2017-12-07 00:28:00.541636","2017-12-07 00:28:00.541636"
10168,"Десерты",902,"2017-12-07 00:28:00.548493","2017-12-07 00:28:00.548493"
10169,"Мороженое",902,"2017-12-07 00:28:00.561281","2017-12-07 00:28:00.561281"
10170,"Десерты",903,"2017-12-07 00:28:00.570532","2017-12-07 00:28:00.570532"
10171,"Кофейная карта",903,"2017-12-07 00:28:00.578264","2017-12-07 00:28:00.578264"
10172,"Чай",903,"2017-12-07 00:28:00.598160","2017-12-07 00:28:00.598160"
